temperature,wind_speed,opposition_strength,best_batter,pitch_dry,pitch_dusty,pitch_green,pitch_hard
38.56377288992674,22.594695500525365,7,1,True,False,False,False
35.254984175850765,24.277682660717364,2,1,True,False,False,False
21.467099417063125,15.243956098638051,1,1,True,False,False,False
15.5268247939337,11.431348570378951,4,1,True,False,False,False
22.489550362788663,25.072344651943446,4,1,True,False,False,False
30.45993402427221,7.4670986260130405,10,1,True,False,False,False
17.027038993773807,13.457435943829786,9,1,True,False,False,False
38.62984453899165,10.257596079758809,9,1,True,False,False,False
22.942464053869948,10.866191744511898,3,1,True,False,False,False
29.02884376545247,8.705850995093558,3,1,True,False,False,False
39.66071775285692,10.338483577371736,4,1,True,False,False,False
25.95619529266081,26.829269622843626,9,1,True,False,False,False
29.43614548342706,24.798402960114224,10,1,True,False,False,False
18.759767353494613,12.237617919308638,6,1,True,False,False,False
21.35911874619289,24.1802052854946,1,1,True,False,False,False
16.871379585624656,0.13450957158066656,2,1,True,False,False,False
39.797580046244036,1.3795829054679853,5,1,True,False,False,False
19.496917441390174,13.278709480713252,1,1,True,False,False,False
20.790116585116937,13.007238471913965,6,1,True,False,False,False
33.66877462677648,18.335448443194192,1,1,True,False,False,False
20.93387035101078,10.449033435125779,4,1,True,False,False,False
22.25544335862176,19.495418740956403,3,1,True,False,False,False
37.39187310741557,25.31123095542579,7,1,True,False,False,False
26.663657106353746,13.26207688447798,1,1,True,False,False,False
26.392036824351756,18.412211783768537,1,1,True,False,False,False
24.405198964126917,28.595310042388284,10,1,True,False,False,False
37.90373939317401,7.209636088596797,9,1,True,False,False,False
20.542697848821966,16.793403525913906,3,1,True,False,False,False
20.369408632791114,12.832968780393696,8,1,True,False,False,False
33.519940250698845,24.91590369326251,3,1,True,False,False,False
18.390371029505825,5.85369049150224,4,1,True,False,False,False
29.69880056965681,16.226374792444826,10,1,True,False,False,False
29.472635820387477,29.05216575601836,8,1,True,False,False,False
35.039840355569496,18.121487590254226,10,1,True,False,False,False
27.546418779071452,22.211505235648747,2,1,True,False,False,False
29.18054886614474,2.358697892190534,3,1,True,False,False,False
33.01389936489263,0.034642015901321654,6,1,True,False,False,False
33.004693369554424,13.689207021995728,1,1,True,False,False,False
26.747643426243442,28.940662704295505,9,1,True,False,False,False
34.80939095224281,7.97973224703588,4,1,True,False,False,False
39.0618891923245,24.70452191915075,8,1,True,False,False,False
36.37071045846564,20.04995591277662,3,1,True,False,False,False
33.772133056712605,29.562907684446344,5,1,True,False,False,False
26.03558566760445,22.72669517112703,2,1,True,False,False,False
23.650002981885493,4.851766074671104,10,1,True,False,False,False
15.538791083816795,19.57937014657917,2,1,True,False,False,False
20.021539983713176,16.003335211189878,2,1,True,False,False,False
26.501081348170757,10.185153777344382,1,1,True,False,False,False
23.378558388940725,5.8769763675589815,2,1,True,False,False,False
30.108751780729193,8.787085812390602,9,1,True,False,False,False
22.965970259192176,6.714752276419851,6,1,True,False,False,False
22.38296433115255,6.072711322530372,8,1,True,False,False,False
20.225221927305284,2.3256624438756477,1,1,True,False,False,False
29.89719080860388,1.0973972382422126,7,1,True,False,False,False
19.96205226007394,2.7273085261594865,10,1,True,False,False,False
32.456618304941884,14.847726624875136,8,1,True,False,False,False
22.393284360890014,3.8485265734158967,8,1,True,False,False,False
37.49214019057484,20.93635013554189,2,1,True,False,False,False
29.135744653369898,26.922628649294435,5,1,True,False,False,False
16.33555179718882,0.012431512054843497,8,1,True,False,False,False
30.380928946337775,15.397349936037797,2,1,True,False,False,False
34.450958653570915,19.855364337695836,4,1,True,False,False,False
30.994497472840223,16.48786663383927,7,1,True,False,False,False
39.88123028020992,8.843999784387767,5,1,True,False,False,False
16.494139230302928,2.183837769820296,5,1,True,False,False,False
35.77244342703573,8.08891861663733,10,1,True,False,False,False
30.542470013907007,11.392922432274055,2,1,True,False,False,False
30.25068778169043,16.89735889343486,4,1,True,False,False,False
29.675875210550913,12.043049869339015,5,1,True,False,False,False
18.513883056329323,22.858791745595664,6,1,True,False,False,False
17.35078049399684,3.143404219802164,3,1,True,False,False,False
33.86399689594843,28.64018601080604,7,1,True,False,False,False
26.426462869301936,28.014650384394947,9,1,True,False,False,False
17.13890379217476,23.485239854081776,6,1,True,False,False,False
31.642545454920228,5.193352809697141,3,1,True,False,False,False
16.020711455901765,1.25593710074545,10,1,True,False,False,False
26.825446521654385,19.554714526738692,3,1,True,False,False,False
37.4097892958231,23.136649497373387,3,1,True,False,False,False
34.41597515337297,28.89082909398617,5,1,True,False,False,False
19.91768196931436,18.996677252729405,6,1,True,False,False,False
22.839091485392537,20.70789655290868,3,1,True,False,False,False
34.54724066727172,7.31495219521081,1,1,True,False,False,False
35.86501967877581,24.117400650651533,9,1,True,False,False,False
17.26170168476569,4.94249194173152,1,1,True,False,False,False
33.02263713689764,28.52604763711157,2,1,True,False,False,False
27.303235017650408,14.76703596631385,1,1,True,False,False,False
25.90773679050436,6.136327906309336,3,1,True,False,False,False
26.145651948023453,10.026920306442198,9,1,True,False,False,False
29.789507097516193,15.837136533244301,5,1,True,False,False,False
22.796066893742232,20.152519263936572,9,1,True,False,False,False
19.769195083263103,23.812058002580255,1,1,True,False,False,False
15.315471359110479,27.668439175137944,2,1,True,False,False,False
29.806838793394963,18.63737184995241,7,1,True,False,False,False
24.964857944339258,8.147883204385685,2,1,True,False,False,False
34.111659898889776,2.115498009303499,3,1,True,False,False,False
18.239895690457754,11.712150503859352,2,1,True,False,False,False
18.586610463470585,4.97608648847581,8,1,True,False,False,False
18.47923553091607,20.201232646827023,10,1,True,False,False,False
30.664264485465907,24.373358646302346,6,1,True,False,False,False
39.570940354909325,29.469561100914188,6,1,True,False,False,False
33.53766534256872,8.97141862734518,6,1,True,False,False,False
37.256941671073434,21.151778496934316,9,1,True,False,False,False
17.42517787120238,19.025787914049967,1,1,True,False,False,False
29.328816892733364,2.9531237663848686,6,1,True,False,False,False
16.03256573541624,12.57457851913549,2,1,True,False,False,False
25.903057072718866,13.546903660111903,1,1,True,False,False,False
23.366612927942576,9.907651317388911,2,1,True,False,False,False
27.959150019636798,27.93739088338204,9,1,True,False,False,False
34.65753902052938,4.195256576520664,1,1,True,False,False,False
26.278773652308182,24.69287617667368,10,1,True,False,False,False
22.162640283845136,15.462027975628356,2,1,True,False,False,False
21.69164149646358,25.892876772993276,7,1,True,False,False,False
26.21304143103743,12.037218751452382,8,1,True,False,False,False
29.102531490668618,3.448341291992454,6,1,True,False,False,False
15.749374406692171,21.52338118878971,4,1,True,False,False,False
33.094861161248474,5.9348083011453525,5,1,True,False,False,False
16.787888729972657,29.40313329234118,5,1,True,False,False,False
18.838687176165518,0.15085683614181833,1,1,True,False,False,False
31.604843179122263,25.58280855401447,1,1,True,False,False,False
23.025870757964633,20.33004612370648,3,1,True,False,False,False
27.522474203308377,15.735048272851092,4,1,True,False,False,False
15.318035208215072,12.237201269030827,3,1,True,False,False,False
39.10885444508153,18.380537919303062,10,1,True,False,False,False
17.843201010251384,1.5278275264090624,8,1,True,False,False,False
33.86958212693071,9.928085088934994,2,1,True,False,False,False
35.30825111566578,7.183450339573411,9,1,True,False,False,False
15.550005916983846,28.39114400828161,9,1,True,False,False,False
31.11800093920227,28.51727331890494,5,1,True,False,False,False
27.003201248985583,7.812817526455937,2,1,True,False,False,False
15.633818345307333,16.55385621300903,2,1,True,False,False,False
31.446661525324092,12.313007248449516,5,1,True,False,False,False
36.721452883287924,19.473532658583782,9,1,True,False,False,False
37.51719560346284,15.57956048823561,10,1,True,False,False,False
15.198159006425461,7.379120486506609,1,1,True,False,False,False
30.006439691670394,22.22157213646388,7,1,True,False,False,False
34.23708771860021,7.00049300957481,4,1,True,False,False,False
22.11383948496941,23.681108774276794,6,1,True,False,False,False
19.421382762857238,14.454203818432967,8,1,True,False,False,False
16.661242876757306,2.055621675624403,9,1,True,False,False,False
23.22314787745075,5.747148757768387,6,1,True,False,False,False
31.465430688710082,12.647289559319418,1,1,True,False,False,False
15.746811076040188,24.418316649960737,4,1,True,False,False,False
25.802527295117258,13.18811446891923,8,1,True,False,False,False
23.877525175668204,25.60168870966588,5,1,True,False,False,False
30.07644067610729,5.617505815218284,7,1,True,False,False,False
26.208010478465056,20.204301748431767,4,1,True,False,False,False
26.9094096661503,1.9191401354084092,2,1,True,False,False,False
15.553876171087067,12.160148006800759,9,1,True,False,False,False
15.791842038086946,1.1843678899220922,3,1,True,False,False,False
30.653238894466135,1.343971760448588,1,1,True,False,False,False
36.915689469493536,25.67206121185171,2,1,True,False,False,False
26.725872634597003,28.649622856857775,3,1,True,False,False,False
16.15650269458014,22.184409839958562,2,1,True,False,False,False
25.163548720436893,25.971581743600474,8,1,True,False,False,False
38.59635481503445,15.749129569752732,7,1,True,False,False,False
20.863908941687992,2.7745381688996185,10,1,True,False,False,False
25.68462522307044,22.08427116974836,5,1,True,False,False,False
15.573660309768453,17.261574025202105,7,1,True,False,False,False
19.383891486639794,27.247924223901123,9,1,True,False,False,False
29.03836075478144,23.496543085253524,9,1,True,False,False,False
30.96087763881082,7.38385907540416,1,1,True,False,False,False
20.923010716243077,5.343668396206923,7,1,True,False,False,False
25.320508654231325,19.78549518824489,5,1,True,False,False,False
29.909818205052606,7.095160616612458,7,1,True,False,False,False
39.495896375099676,2.6630406710168577,8,1,True,False,False,False
22.34374962897985,4.562780764514235,3,1,True,False,False,False
24.368431788576167,17.110429274993418,9,1,True,False,False,False
33.974816251811504,6.107500571335146,3,1,True,False,False,False
36.56157622353722,15.807688761571947,4,1,True,False,False,False
21.946985731256355,10.804420256411044,8,1,True,False,False,False
20.62602694633556,7.2451008456200565,8,1,True,False,False,False
19.244013415563565,24.374180988565904,10,1,True,False,False,False
35.42619079898529,29.665869230337982,8,1,True,False,False,False
23.496653432261866,28.679157393499597,9,1,True,False,False,False
27.905773196186182,8.889671972008493,7,1,True,False,False,False
34.41854330502727,2.149131858787192,7,1,True,False,False,False
22.383315340788467,3.468019381506957,6,1,True,False,False,False
39.18209726620455,26.181708749685768,10,1,True,False,False,False
33.68629802584624,26.30342624120661,3,1,True,False,False,False
31.805898954886157,0.01067404988783438,8,1,True,False,False,False
18.082905849118724,16.527031171408,1,1,True,False,False,False
39.80948452898029,17.646990297674485,6,1,True,False,False,False
27.130518711318643,27.709781054106003,7,1,True,False,False,False
28.312881611315767,5.734274645079973,9,1,True,False,False,False
36.346292486405,15.270776794738033,3,1,True,False,False,False
15.06319002871768,23.820959848573835,9,1,True,False,False,False
36.03795706274156,7.864439090737213,9,1,True,False,False,False
18.286505966489646,2.82247454505164,4,1,True,False,False,False
19.165613689597652,24.410012546320363,2,1,True,False,False,False
22.46761502761168,2.2201475012114233,2,1,True,False,False,False
33.660139848533106,0.35685148903424224,1,1,True,False,False,False
21.854798474481633,7.086855204817711,4,1,True,False,False,False
24.090168437104698,22.388248578235245,5,1,True,False,False,False
16.5831207993681,16.238512064378053,10,1,True,False,False,False
28.377248985602314,16.2957694180671,7,1,True,False,False,False
27.599990652978665,3.661071474730467,1,1,True,False,False,False
16.661480347666984,6.041645598720128,7,1,True,False,False,False
26.337090775371706,24.623263672686328,3,1,True,False,False,False
21.14876396409568,20.04831001809818,2,1,True,False,False,False
20.599088226732746,18.062263249883625,4,1,True,False,False,False
19.64362477171535,29.917605510165476,5,1,True,False,False,False
34.92387330417267,18.41462731158769,4,1,True,False,False,False
22.33914135003788,10.797234548824711,2,1,True,False,False,False
37.94714999747494,13.987182201119127,10,1,True,False,False,False
36.112512250576046,27.19685676779555,5,1,True,False,False,False
27.097595061554852,13.281215586679195,6,1,True,False,False,False
31.213397300486744,24.808836025666118,7,1,True,False,False,False
20.071156104822293,6.620720658535167,7,1,True,False,False,False
30.87714954126885,10.9953094436528,3,1,True,False,False,False
15.953798395961563,10.038798264686253,6,1,True,False,False,False
29.17543489725204,10.677188627555342,2,1,True,False,False,False
18.59658325769079,7.716093260518098,7,1,True,False,False,False
25.659831891079143,28.748277391927022,10,1,True,False,False,False
32.5912114853014,1.6641266527224496,9,1,True,False,False,False
36.04539024548369,17.974300605324178,5,1,True,False,False,False
35.2608589149832,16.83558297143624,9,1,True,False,False,False
23.849781277037597,28.405908403021026,2,1,True,False,False,False
21.08005205888972,13.14674273433929,6,1,True,False,False,False
23.582125693258927,24.694027998856683,1,1,True,False,False,False
31.908975622366672,3.009393778000249,1,1,True,False,False,False
38.03237285795702,21.885686172812456,4,1,True,False,False,False
16.084641084809732,8.841191522119216,7,1,True,False,False,False
29.127591797079933,2.5004011254956637,1,1,True,False,False,False
22.377021763656714,8.315150665137267,5,1,True,False,False,False
21.225185462364415,14.930851480763781,4,1,True,False,False,False
28.83065051849551,26.230287617030335,6,1,True,False,False,False
21.211352651409843,22.95868503716192,10,1,True,False,False,False
20.650741665708942,14.586755738407923,2,1,True,False,False,False
18.633430506352873,6.2333857191087,1,1,True,False,False,False
16.577060395946436,18.515788254883212,5,1,True,False,False,False
34.404993006012496,22.49574672941379,9,1,True,False,False,False
18.64806268984332,26.407110816399513,6,1,True,False,False,False
26.03297847931112,5.862620243503245,2,1,True,False,False,False
31.317245983116145,27.527003541924923,6,1,True,False,False,False
36.73499089100102,7.817697923596187,1,1,True,False,False,False
31.50797786575601,22.655397797854544,2,1,True,False,False,False
32.917394539700595,17.290460302625426,7,1,True,False,False,False
30.679626251456334,18.79847145908573,3,1,True,False,False,False
19.216714917683547,26.593407543156236,3,1,True,False,False,False
36.1923696007793,5.330359316917352,9,1,True,False,False,False
28.097852247874417,7.623829019474828,2,1,True,False,False,False
23.39783934436901,17.100081088906535,10,1,True,False,False,False
29.325107641045875,0.32205523732852903,4,1,True,False,False,False
31.540702013859253,12.270989856583354,4,1,True,False,False,False
21.96416571243474,1.7406566190341266,6,1,True,False,False,False
33.37434055804184,9.173729257912983,7,1,True,False,False,False
19.19150446472801,21.05303261800063,7,1,True,False,False,False
20.562280313750584,23.55941958213857,8,1,True,False,False,False
16.685433222458848,7.859900584803442,8,1,True,False,False,False
31.673083546720864,29.990230199989913,2,1,True,False,False,False
34.019572674820296,9.728703291260967,1,1,True,False,False,False
23.958985227560746,14.550012771898555,8,1,True,False,False,False
39.22868654032359,7.619972292394613,9,1,True,False,False,False
33.04229405237576,1.1537946328793502,2,1,True,False,False,False
36.413158755310754,23.543375012142633,7,1,True,False,False,False
38.48891986239692,27.323516473678936,5,1,True,False,False,False
28.79163531966758,8.755122440937358,2,1,True,False,False,False
26.593746394111314,1.5844566507864533,9,1,True,False,False,False
31.31181818732682,23.150119038988752,9,1,True,False,False,False
16.684616407365027,8.623608050901353,3,1,True,False,False,False
22.262392247573473,5.88097908005786,9,1,True,False,False,False
35.6078078248874,2.7710201088389983,10,1,True,False,False,False
27.158870506474827,2.0597402110966434,8,1,True,False,False,False
32.95417546418584,20.172713597967014,3,1,True,False,False,False
